id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
15619,2024-06-28,Stuart,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): stuart, flight level (FL) / unmanned aircraft systems (UAS) sighting/1250e/stuart fct advised, cessna c172, special use airspace (SUA)-special use airspace (SUA), reported a unmanned aircraft systems (UAS) from the 9 of the clock position while ese bound at 700 feet 2 ese special use airspace (SUA).No evasive action taken.Leo notification not reported.",2024-06-28T12:50:00Z,27.1817,-80.2217,700.0,medium
15620,2024-06-28,Trenton,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): trenton, nj / unmanned aircraft systems (UAS) sighting/1830e/phl terminal radar approach control (TRACON) advised, piper pa46, reported a unmanned aircraft systems (UAS) while N bound at 1,500 feet 5 S ttn.No evasive action taken. Philadelphia airport (ARPT) operations (OPS) notified.",2024-06-28T18:30:00Z,40.1766,-74.7431,1500.0,medium
15621,2024-06-29,Charlotte amalie,Vi,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte amalie, null / unmanned aircraft systems (UAS) sighting/1204l/st thomas airport traffic control tower (ATCT) advised, cessna c402, stt-sju, observed a unmanned aircraft systems (UAS) while eastbound at 600 feet,.5 E st thomas.No evasive action reported.St thomas police notified.",2024-06-29T12:04:00Z,18.3368,-64.9634,600.0,medium
15622,2024-06-29,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1515c/chicago midway airport traffic control tower (ATCT) advised, b737, slc-mdw, observed a unmanned aircraft systems (UAS) while northwest bound at 3,000 feet, 5 se mdw.No evasive action reported.No leo notification provided.",2024-06-29T15:15:00Z,41.7465,-87.7173,3000.0,medium
15623,2024-06-29,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1911p/las vegas terminal radar approach control (TRACON) advised, a319, ind-las, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while sw bound at 9,500 feet 37 ene las.No evasive action taken.Leo notification not reported.",2024-06-29T19:11:00Z,36.4747,-114.2692,9500.0,medium
15624,2024-06-29,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1704e/la guardia airport traffic control tower (ATCT) advised, a320, fll-lga, observed a unmanned aircraft systems (UAS) while northbound at 900 feet, 5 no earlier (NE) lga.No evasive action reported.Nypd aviation unit notified.",2024-06-29T17:04:00Z,40.79,-73.87,900.0,medium
15625,2024-06-29,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1756e/new york terminal radar approach control (TRACON) advised, a20n, iah-lga, reported a white unmanned aircraft systems (UAS) while no earlier (NE) bound at 4,000 feet 12 sw lga.No evasive action taken.Nypd notified.",2024-06-29T17:56:00Z,40.6389,-73.9142,4000.0,medium
15626,2024-06-29,San diego / el cajon,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san diego / el cajon, ca / unmanned aircraft systems (UAS) sighting/1028p/gellespie airport traffic control tower (ATCT) advised, beech be58, observed a unmanned aircraft systems (UAS) while westbound at 3,200 feet, 6 E gillespie field (SEE).No evasive action reported.No leo notification provided.",2024-06-29T22:28:00Z,32.8261,-116.8644,3200.0,medium
15627,2024-06-29,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1953p/norcal terminal radar approach control (TRACON) advised, bcs3, toronto, canada (CYYZ)-sfo, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while W bound at 8,000 feet 10 ene sjc.No evasive action reported.Fremont pd notified.",2024-06-29T19:53:00Z,37.4316,-121.7681,8000.0,medium
15628,2024-06-29,Savannah,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): savannah, general aviation (GA) / unmanned aircraft systems (UAS) sighting/2010e/savannah approach (APCH) advised, piper p28a, unkn-unkn, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while wsw bound at 2,000 feet 12 nne sav.No evasive action taken. Sav airport (ARPT) authority notified.",2024-06-29T00:00:00Z,32.2275,-81.1597,2000.0,medium
15629,2024-06-29,Summerville,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): summerville, sc / unmanned aircraft systems (UAS) sighting/1414e/charleston approach advised, e75l, ord-chs, observed a unmanned aircraft systems (UAS) while southbound at 2,500 feet, 3 se summerville very high frequency omnidirectional range (VOR) (DYB).No evasive action reported.No leo notification provided.",2024-06-29T14:14:00Z,33.0033,-80.2417,2500.0,medium
15630,2024-06-30,Casper,Wyoming,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): casper, wy / unmanned aircraft systems (UAS) sighting/1212m, piper pa27, reported two unmanned aircraft systems (UAS) at 9 of the clock position 500 feet below at 12,500 feet 13 northwest (NW) casper. Evasive action and leo notification not reported..",2024-06-30T12:12:00Z,42.9708,-106.6345,12500.0,medium
15631,2024-06-30,Concord,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): concord, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1131p/concord airport traffic control tower (ATCT) advised, experimental nanchang cj-6, ccr-ccr, reported a unmanned aircraft systems (UAS) operating at 100 feet while northwest (NW) bound at 200 feet on approach (APCH) end of runway 32r vcnty ccr.No evasive action taken. Arpt operations (OPS) and local leo notified.",2024-06-30T23:31:00Z,37.9935,-122.0594,200.0,medium
16166,2023-06-30,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/2012p/socal terminal radar approach control (TRACON) advised, b38m, lax-calgary, canada (CYYC), reported a black unmanned aircraft systems (UAS) from the 3 of the clock position while N bound at 8,000 feet 15 wnw lax.No evasive action taken.Local leo notified.",2023-06-30T00:00:00Z,33.9816,-118.4908,8000.0,medium
16167,2023-07-01,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/1709e/new york air route traffic control center (ARTCC) advised, b38m, las-phl, reported a black unmanned aircraft systems (UAS) while E bound at 12,000 feet 5 E lancaster vor collocated with tacan (VORTAC) (LRP).No evasive action taken.Pennsylvania state pd notified.",2023-07-01T17:09:00Z,40.0736,-76.1706,12000.0,medium
16168,2023-07-01,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1934c/houston terminal radar approach control facility (TRACON) advised, e75l, sat-iah, reported a white unmanned aircraft systems (UAS) 300 feet below while no earlier (NE) bound at 13,000 feet 20 ssw hou.No evasive action taken. Houston pd air unit notified.",2023-07-01T19:34:00Z,29.3833,-95.3833,13000.0,medium
16169,2023-07-01,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1938p/norcal terminal radar approach control (TRACON) advised, b737, las-sjc, reported a black quadcopter at the 3 of the clock position while wnw bound at 3,700 feet 15 ese sjc.No evasive action taken. San jose pd notified.",2023-07-01T19:38:00Z,37.2236,-121.5795,3700.0,medium
16170,2023-07-02,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/0730e/philadelphia approach (APCH) advised, a321, phl-phx, reported a yellow unmanned aircraft systems (UAS) from the 9 of the clock position while W bound at 2,500 feet 7 W phl.No evasive action taken. Pilot stated unmanned aircraft systems (UAS) near barry bridge.Philadephia airport police notified.",2023-07-02T07:30:00Z,39.8721,-75.3415,2500.0,medium
16171,2023-07-02,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1509e/miami terminal radar approach control (TRACON) advised, cessna 510, fll-pns, reported a white unmanned aircraft systems (UAS) from left side at 4,200 feet 5 ene fll.No evasive action taken.Broward county sheriff notified.",2023-07-02T15:09:00Z,26.1333,-80.0833,4200.0,medium
16172,2023-07-02,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1511e/miami terminal radar approach control (TRACON) advised, cessna c56x, fll-tpa, reported a white unmanned aircraft systems (UAS) from left side at 6,500 feet 10 ene fll.No evasive action taken.Broward county sheriff notified.",2023-07-02T15:11:00Z,26.1833,-80.0667,6500.0,medium
16173,2023-07-02,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1950e/potomac terminal radar approach control (TRACON) advised, a20n, cancun, mexico (MMUN)-bwi, reported a unmanned aircraft systems (UAS) 200 feet off left side while no earlier (NE) bound at 10,000 feet 16 se dca.No evasive action taken.Prince george county pd notified.",2023-07-02T19:50:00Z,38.7133,-76.8517,10000.0,medium
16174,2023-07-02,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1718p/los angeles air route traffic control center (ARTCC) advised, a320, lax-slc, reported a white unmanned aircraft systems (UAS) from the 12 of the clock position while no earlier (NE) bound at 12,000 feet 4 ese lax.No evasive action taken. Lapd air support division notified.",2023-07-01T17:18:00Z,33.9028,-118.3409,12000.0,medium
16175,2023-07-02,Kansas city,Missouri,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): kansas city, mo / unmanned aircraft systems (UAS) sighting/2245c/, helo, reported a large unmanned aircraft systems (UAS) from the left side at 1,700 feet 2 S mkc.No evasive action taken.No report of leo notification.",2023-07-01T22:45:00Z,39.1075,-94.5936,1700.0,medium
16176,2023-07-03,Austin,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): austin, tx / unmanned aircraft systems (UAS) sighting/1137c/austin airport traffic control tower (ATCT) advised, b738, ord-aus, reported a gray unmanned aircraft systems (UAS) 50 feet off left side while S bound at 2,200 feet 6 mile final runway 18r.No evasive action reported.Travis county sheriff notified.",2023-07-03T11:37:00Z,30.2672,-97.7431,2200.0,medium
16177,2023-07-03,Calverton,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): calverton, ny / unmanned aircraft systems (UAS) sighting/1750e/boston air route traffic control center (ARTCC) advised, e75l, bos-jfk, reported a large black and white quadcopter unmanned aircraft systems (UAS) 2,800 feet below aircraft (ACFT) while wsw bound at 14,800 feet 9 no earlier (NE) calverton very high frequency omnidirectional range (VOR) / distance measuring equipment (DME).No evasive action taken.Riverhead pd notified.",2023-07-03T17:50:00Z,40.9153,-72.7156,12000.0,medium
16178,2023-07-03,Anchorage,Alaska,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): anchorage, ak / unmanned aircraft systems (UAS) sighting/1832l/anchorage terminal radar approach control (TRACON) advised, pilatus pc12, akn-anc, reported unmanned aircraft systems (UAS) off right side while no earlier (NE) bound at 4,000 feet 15 northwest (NW) anc.No evasive action taken.Palmer pd notified.",2023-07-03T18:32:00Z,61.3333,-150.1667,4000.0,medium
16179,2023-07-04,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/0710c/chicago terminal radar approach control (TRACON) advised, bombardier cl35, ugn-mdw, reported a chrome unmanned aircraft systems (UAS) from the 12 of the clock position while S bound at 3,500 feet 15 S ord.No evasive action taken.Fbi notified.",2023-07-04T07:10:00Z,41.6089,-87.909,3500.0,medium
16180,2023-07-04,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/late report-7/4 1012e/orlando airport traffic control tower (ATCT) advised, b737, sju-mco, reported a blue unmanned aircraft systems (UAS) from the left side at 1,400 feet while N bound at 12,000 feet 3.34 S mco.No evasive action taken.Osceola county sheriff notified.",2023-07-04T10:12:00Z,28.3815,-81.3089,12000.0,medium
16181,2023-07-04,Miami,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): miami, flight level (FL) / unmanned aircraft systems (UAS) sighting/1028e/opa locka airport traffic control tower (ATCT) advised, cessna c172, reported a black and white rotorcraft unmanned aircraft systems (UAS) 20 feet off right side while E bound at 640 feet 2 W opf.No evasive action reported.Miami-dade pd notified.",2023-07-04T10:28:00Z,25.907778,-80.308889,640.0,medium
16182,2023-07-04,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) incident/1101e/orlando airport traffic control tower (ATCT) advised, b737, den-mco, reported a blue unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 1,400 feet 3.5 S mco. Acft took evasive action to avoid unmanned aircraft systems (UAS).Osceola county sheriff notified.",2023-07-04T11:01:00Z,28.3897,-81.3422,1400.0,medium
16183,2023-07-04,Chino,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): chino, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/0930p/chino airport traffic control tower (ATCT) advised, cessna c172, reported unmanned aircraft systems (UAS) 400 feet below aircraft (ACFT) while E bound at 1,400 feet 1 S cno.no evasive action taken.Chino pd notified.",2023-07-04T21:30:00Z,33.96667,-117.63333,1000.0,medium
16184,2023-07-04,San francisco,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san francisco, ca / unmanned aircraft systems (UAS) sighting/1149p/norcal terminal radar approach control (TRACON) advised, e75l, sba-sfo, reported a black unmanned aircraft systems (UAS) from the 3 of the clock position while S bound at 10,000 feet 29 se sfo.No evasive action taken.Santa cruz sheriff notified.",2023-07-03T23:49:00Z,37.2778,-122.0278,10000.0,medium
16185,2023-07-04,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1700e/jfk airport traffic control tower (ATCT) advised, a21n, oranjestad, aruba (TNCA)-jfk, reported a black, blue, and silver unmanned aircraft systems (UAS) 200 feet above aircraft (ACFT) while sw bound at 1,000 feet 3 no earlier (NE) jfk.No evasive action taken.Nypd notified.",2023-07-04T17:00:00Z,40.6413,-73.7781,1200.0,medium
16186,2023-07-04,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1835e/new york terminal radar approach control (TRACON) advised, b739, mci-jfk, reported a silver unmanned aircraft systems (UAS) while se bound at 9,500 feet 14 S jfk.No evasive action taken.Nypd aviation notified.",2023-07-04T18:35:00Z,40.5397,-73.7789,9500.0,medium
16187,2023-07-04,Oakland,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): oakland, ca / unmanned aircraft systems (UAS) sighting/2205e/norcal terminal radar approach control (TRACON) advised, b38m, sfo-toronto, canada (CYYZ), reported a white unmanned aircraft systems (UAS) from the 12 of the clock position while nne bound at 6,500 feet 3 N oak.No evasive action taken.Oakland pd notified.",2023-07-04T00:00:00Z,37.7594,-122.2235,6500.0,medium
16188,2023-07-04,Detroit,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): detroit, mile (MI) / unmanned aircraft systems (UAS) sighting/2210e/detroit terminal radar approach control (TRACON) advised, helo, reported a unmanned aircraft systems (UAS) from the 2 of the clock position while N bound at 700 feet 5 N det.No evasive action taken.Airport pd notified.",2023-07-04T22:10:00Z,42.4095,-83.0097,700.0,medium
16189,2023-07-04,Kansas city,Missouri,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): kansas city, mo / unmanned aircraft systems (UAS) sighting/2245e/kansas city downtown airport traffic control tower (ATCT) advised, robinson r44, mkc-mkc, reported 2 unmanned aircraft systems (UAS) while S bound at 1,800 feet 2 S mkc.No evasive action reported.Kansas city pd helicopter unit notified.",2023-07-04T22:45:00Z,39.1075,-94.5936,1800.0,medium
16190,2023-07-05,Greenville,Mississippi,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): greenville, ms / unmanned aircraft systems (UAS) sighting/0730c/meridian airport traffic control tower (ATCT) advised, beech be33, reported unmanned aircraft systems (UAS) 500 feet below aircraft (ACFT) while S bound at 12,000 feet 24 N grennville.No evasive action reported.Bolivar sheriff notified.",2023-07-05T07:30:00Z,33.2833,-91.0333,11500.0,medium
16191,2023-07-05,Akron,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): akron, oh / unmanned aircraft systems (UAS) sighting/1100e/cleveland air route traffic control center (ARTCC) advised, piper pa44, 1g3-1g3, reported unmanned aircraft systems (UAS) while flying N bound near portage lake at 3,000 feet 5 sw akron.No evasive action reported.Fbi notified.",2023-07-05T11:00:00Z,41.0131,-81.5496,3000.0,medium
16192,2023-07-05,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1210c/chicago terminal radar approach control (TRACON) advised, b737, tpa-ord, reported a small rotor craft unmanned aircraft systems (UAS) at 12 of the clock position while W bound at 9,000 feet 38 W chicago.No evasive action reported.Chicago pd notified.",2023-07-05T12:10:00Z,41.8781,-88.6073,9000.0,medium
16193,2023-07-05,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1320e/new york artcc advised, e75s, grr-lga, reported a silver unmanned aircraft systems (UAS) abeam statue of liberty at 4,000 feet while inbound to laguardia airport (ARPT).No evasive action taken.Nypd notified.",2023-07-05T13:20:00Z,40.6892,-74.0445,4000.0,medium
16194,2023-07-05,Muscle shoals,Alabama,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): muscle shoals, al / unmanned aircraft systems (UAS) sighting/1510c/memphis air route traffic control center (ARTCC) advised, t38, cbm-cbm, observed a unmanned aircraft systems (UAS) at 16,200 feet while southbound at 15,00 feet, 25 sw muscle shoals.No evasive action reported.Colbert county sheriff notified.",2023-07-05T15:10:00Z,34.5753,-87.6753,16200.0,medium
16195,2023-07-05,Ithaca,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): ithaca, ny / unmanned aircraft systems (UAS) sighting/1535e/boston artcc advised, e145, phl-art, reported a unmanned aircraft systems (UAS) 150 feet above aircraft (ACFT) while S bound vcnty ithaca.No evasive action taken.Ithaca pd notified.",2023-07-05T15:35:00Z,42.491,-76.4586,2150.0,medium
16196,2023-07-05,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1436p/w-regional operations center (ROC) advised, diamond da40, reported a unmanned aircraft systems (UAS) at unkn altitude vcnty san jose.No further information provided.No evasive action taken.Santa clara pd notified.",2023-07-05T14:36:00Z,37.3639,-121.9289,,medium
16197,2023-07-05,Santa maria,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): santa maria, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1810p/santa maria fct advised, cessna c172, sba-sba, reported a small black unmanned aircraft systems (UAS) while se bound at 5,500 feet 7 northwest (NW) smx.No evasive action taken.Santa maria pd notified.",2023-07-05T18:10:00Z,34.9667,-120.5167,5500.0,medium
16198,2023-07-06,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/0835e/miami terminal radar approach control facility (TRACON) advised, a319, reported small black unmanned aircraft systems (UAS) while N bound at 7,200 feet 5 ssw fort lauderdale.No evasive action reported.Broward county sheriff notified.",2023-07-06T08:35:00Z,26.0553,-80.2142,7200.0,medium
16199,2023-07-06,Akron,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): akron, ny / unmanned aircraft systems (UAS) sighting/1240e/buffalo approach advised, helicopter, observed a unmanned aircraft systems (UAS) while eastbound at1, 700 feet, 3 2 S akron.No evasive action reported.No leo notification occurred.",2023-07-06T12:40:00Z,42.9975,-78.5025,1700.0,medium
16200,2023-07-06,Titusville,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): titusville, flight level (FL) / unmanned aircraft systems (UAS) sighting/1414e/central florida terminal radar approach control (TRACON) advised, piper pa32, observed a unmanned aircraft systems (UAS) while northbound at 7,000 feet 10 nne titusville. The unmanned aircraft systems (UAS) was operating at approximately 11,500 feet.No evasive action reported.Brevard county sheriff notified.",2023-07-06T14:14:00Z,28.7291,-80.79,11500.0,medium
16201,2023-07-06,Raleigh/durham,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): raleigh-durham, nc / unmanned aircraft systems (UAS) sighting/1508e/raleigh airport traffic control tower (ATCT) advised, embraer e195, msy-rdu, reported a small black unmanned aircraft systems (UAS) coming from opposite direction 300 feet over right wing while S bound at 7,000 feet 5 northwest (NW) rdu.No evasive action reported.Durham county sheriff notified.",2023-07-06T15:08:00Z,35.9333,-78.8667,7000.0,medium
16202,2023-07-06,Newark,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): newark, nj / unmanned aircraft systems (UAS) sighting/1550e/new york air route traffic control center (ARTCC) advised, md11, ewr-ont, reported a unmanned aircraft systems (UAS) at the 11 of the clock position while ssw bound at fl210 41 W ewr.No evasive action taken. Greenwich pd notifed at.",2023-07-06T15:50:00Z,40.6895,-74.1745,21000.0,medium
16203,2023-07-06,Miami,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): miami, flight level (FL) / unmanned aircraft systems (UAS) sighting/1556e/opa locka fct advised, cessna c750, observed a quad-rotor unmanned aircraft systems (UAS) while westbound at 600 feet, 2 W opf.No evasive action reported.Miami-dade pd notified.",2023-07-06T15:56:00Z,25.9072,-80.3084,600.0,medium
16204,2023-07-07,Omaha,Nebraska,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): omaha, no earlier (NE) / unmanned aircraft systems (UAS) sighting/2030c/omaha airport traffic control tower (ATCT) advised, b752, reported a unmanned aircraft systems (UAS) while sw bound at unkn altitude 0.2 northwest (NW) oma.No evasive action taken.Airport pd notified.",2023-07-07T20:30:00Z,41.3032,-95.9062,,medium
16205,2023-07-08,Joliet,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): joliet, il / unmanned aircraft systems (UAS) sighting/1445c/chicago artcc advised, crj2, ord-lex, reported a black unmanned aircraft systems (UAS) at the 9 of the clock position while S bound at 9,500 feet 31 E jot.No evasive action taken.Leo notification not reported.",2023-07-08T14:45:00Z,41.5,-87.7,9500.0,medium
16206,2023-07-08,Pittsburgh,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): pittsburgh, public address (PA) / unmanned aircraft systems (UAS) sighting/1545e/pit airport traffic control tower (ATCT) advised, helo, reported unmanned aircraft systems (UAS) operating 400 feet below aircraft (ACFT) while S bound at 1,200 feet 12 E montour very high frequency omnidirectional range (VOR).No evasive action reported. Pa state pd notified.",2023-07-08T15:45:00Z,40.5072,-79.8812,800.0,medium
16207,2023-07-08,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1400p/lax airport traffic control tower (ATCT) advised, b38m, vancouver, canada (CYVR)-lax, reported red unmanned aircraft systems (UAS) at the 9 of the clock position while on 5 mile final runway 24r at 2,000 feet.No evasive action reported.La county sheriff notified.",2023-07-08T21:00:00Z,33.9425,-118.4081,2000.0,medium
16208,2023-07-08,Madison,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): madison, wi / unmanned aircraft systems (UAS) sighting/1638c/madison airport traffic control tower (ATCT) advised, e75l, ord-msn, reported a small white unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 2,000 feet 7 S msn.No evasive action reported.Dane county sheriff notified.",2023-07-08T16:38:00Z,43.0396,-89.3375,2000.0,medium
16209,2023-07-08,Austin,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): austin, tx / unmanned aircraft systems (UAS) sighting/1815c/austin airport traffic control tower (ATCT) advised, b737, ord-aus, reported a black unmanned aircraft systems (UAS) 500 feet below aircraft (ACFT) while wsw bound at 3,000 feet 6 N aus.No evasive action taken.Travis county sheriff notified.",2023-07-08T18:15:00Z,30.2647,-97.7588,3000.0,medium
16210,2023-07-08,New haven,Connecticut,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new haven, ct / unmanned aircraft systems (UAS) sighting/1744e/new haven airport traffic control tower (ATCT) advised, lancair lnc2, reported a blue unmanned aircraft systems (UAS) from the 2 of the clock position while sw bound at 1,000 feet 4 no earlier (NE) hvn.No evasive action taken.New haven police notified.",2023-07-08T17:44:00Z,41.2639,-72.8868,1000.0,medium
16211,2023-07-08,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1959c/houston terminal radar approach control (TRACON) advised, e75l, crp-iah, reported a red and black unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 6,000 feet 7 S iah.No evasive action taken. Hpd air unit notified.",2023-07-08T19:59:00Z,29.8847,-95.3475,6000.0,medium
16212,2023-07-08,Des moines,Iowa,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): des moines, ia / unmanned aircraft systems (UAS) sighting/2015c/des moines airport traffic control tower (ATCT) advised, piper p28a, dsm-dsm, reported small black and white unmanned aircraft systems (UAS) from the 9 of the clock position while se bound at 300 feet 5 nnw dsm.No evasive action reported. Dsm airport (ARPT) operations (OPS) notified.",2023-07-08T00:00:00Z,41.6532,-93.6532,300.0,medium
16213,2023-07-09,Gary,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): gary, in / unmanned aircraft systems (UAS) sighting/1515c/chicago terminal radar approach control (TRACON) advised, b737, rdu-mdw, reported a black unmanned aircraft systems (UAS) from the 3 of the clock position while northwest (NW) bound at 4,000 feet 5 W gyy.No evasive action reported.Chicago fbi notified.",2023-07-09T15:15:00Z,41.6167,-87.4333,4000.0,medium
16214,2023-07-09,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) incident/1643e/northeast philadelphia airport traffic control tower (ATCT) advised, bombardier cl35, las-pne, reported white quadcopter 50 feet above aircraft (ACFT) at the 12 of the clock position while sse bound at 300 feet 1 N pne.No evasive action reported. Atc changed landing runway for following arrival. Phl pd notified.",2023-07-09T16:43:00Z,40.0875,-75.0108,350.0,medium
16215,2023-07-09,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1625c/chicago terminal radar approach control (TRACON) advised, bcs3, msp-ord, reported unmanned aircraft systems (UAS) while E bound at 10,000 feet 8 no earlier (NE) ord.No evasive action taken.Chicago fbi notified.",2023-07-09T16:25:00Z,41.9742,-87.9073,10000.0,medium
16216,2023-07-09,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1738c/chicago midway airport traffic control tower (ATCT) advised, a320, atl-mdw, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while N bound at 900 feet 1 sw mdw.No evasive action taken. Chicago midway airport (ARPT) pd notified.",2023-07-09T17:38:00Z,41.7789,-87.7594,900.0,medium
